Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
2508331,0.46,1.35,8.82,0.13,-0.1,1.04
2508341,2.65,1.3,9.1,0.14,-0.1,1.11
2508351,4.89,1.55,9.51,0.19,-0.19,1.09
2508361,6.71,1.36,9.33,0.26,-0.24,0.98
2508371,7.86,1.25,8.8,0.29,-0.2,0.79
2508381,8.65,1.39,8.5,0.27,-0.11,0.58
2508391,9.0,1.51,8.41,0.24,-0.06,0.33
2508401,8.59,1.66,8.39,0.21,-0.09,0.08
2508411,7.7,1.8,8.37,0.17,-0.15,-0.13
2508421,6.53,1.92,8.54,0.15,-0.12,-0.29
2508431,5.57,1.74,8.62,0.13,-0.05,-0.4
2508441,4.5,1.6,8.8,0.11,0.07,-0.49
2508451,3.42,1.5,8.88,0.08,0.2,-0.56
2508461,2.16,1.37,9.12,0.03,0.35,-0.59
2508471,1.24,1.09,9.74,-0.02,0.49,-0.58
2508481,0.66,1.02,10.49,-0.03,0.55,-0.57
2508491,0.13,1.13,11.15,-0.02,0.54,-0.54
2508501,-0.34,1.44,11.6,0.04,0.46,-0.48
2508511,-0.61,1.59,11.6,0.14,0.42,-0.4
2508521,-0.84,1.38,11.36,0.23,0.48,-0.31
2508531,-0.85,1.21,10.71,0.32,0.64,-0.23
2508541,-0.66,1.27,9.96,0.39,0.84,-0.16
2508551,-0.43,1.29,9.01,0.44,0.96,-0.11
2508561,-0.41,1.09,7.66,0.46,1.03,-0.08
2508571,-0.55,1.2,6.71,0.41,1.07,-0.05
2508581,-0.46,1.52,6.01,0.35,0.9,0.02
2508591,-0.5,1.56,5.28,0.3,0.7,0.07
2508601,-0.87,1.63,4.24,0.22,0.54,0.13
2508611,-1.16,1.71,3.29,0.09,0.47,0.24
2508621,-0.62,1.87,2.85,-0.07,0.45,0.39
2508631,0.79,2.05,2.87,-0.23,0.41,0.48
2508641,2.26,2.01,2.93,-0.38,0.3,0.49
2508651,3.0,1.99,3.11,-0.55,0.2,0.43
2508661,3.23,1.98,3.58,-0.74,0.13,0.35
2508671,3.18,1.9,4.63,-0.96,0.09,0.28
2508681,2.89,1.42,6.35,-1.19,0.06,0.22
2508691,2.89,0.84,9.48,-1.39,0.02,0.19
2508701,3.38,0.67,13.61,-1.46,-0.02,0.15
2508711,3.72,0.64,17.74,-1.32,0.07,0.04
2508721,3.47,1.14,20.68,-0.97,0.11,-0.04
2508731,3.74,1.11,22.8,-0.49,0.12,-0.09
2508741,3.64,0.93,22.98,0.06,0.12,-0.2
2508751,2.32,1.23,21.41,0.58,0.17,-0.28
2508761,1.38,1.28,18.65,0.99,0.28,-0.26
2508771,1.31,1.31,15.49,1.25,0.42,-0.22
2508781,1.65,1.24,12.48,1.38,0.52,-0.22
2508791,1.78,1.17,9.93,1.39,0.58,-0.26
2508801,1.21,1.26,7.92,1.33,0.57,-0.32
2508811,0.36,1.39,6.44,1.25,0.51,-0.34
2508821,-0.54,1.55,4.78,1.12,0.38,-0.3
2508831,-1.19,1.64,3.24,0.96,0.3,-0.22
2508841,-1.26,1.61,2.08,0.76,0.26,-0.1
2508851,-0.89,1.67,1.33,0.55,0.25,-0.01
2508861,-0.5,1.85,0.68,0.34,0.22,0.05
2508871,-0.19,1.9,0.03,0.13,0.14,0.11
2508881,0.08,1.75,-0.59,-0.11,0.03,0.16
2508891,0.47,1.53,-0.71,-0.39,-0.07,0.2
2508901,1.16,1.38,-0.0,-0.66,-0.15,0.24
2508911,1.94,1.3,1.26,-0.9,-0.2,0.23
2508921,2.4,0.98,2.63,-1.12,-0.24,0.17
2508931,2.32,0.42,4.55,-1.36,-0.25,0.1
2508941,2.07,0.1,7.59,-1.58,-0.25,0.04
2508951,1.94,-0.15,11.34,-1.68,-0.27,-0.02
2508961,1.85,-0.45,15.12,-1.63,-0.22,-0.09
2508971,1.64,-0.27,18.69,-1.4,-0.14,-0.16
2508981,1.51,0.02,21.32,-1.0,-0.02,-0.22
2508991,1.04,0.26,22.37,-0.52,0.07,-0.27
2509001,0.55,0.44,22.0,-0.03,0.14,-0.28
2509011,0.52,0.63,20.71,0.42,0.24,-0.27
2509021,0.63,0.93,18.56,0.77,0.35,-0.26
2509031,0.99,1.14,16.1,1.04,0.41,-0.26
2509041,1.29,1.26,13.49,1.2,0.44,-0.29
2509051,1.19,1.26,11.0,1.26,0.46,-0.33
2509061,0.69,1.36,8.94,1.24,0.46,-0.35
2509071,0.25,1.51,7.3,1.18,0.44,-0.32
2509081,0.12,1.6,5.66,1.09,0.38,-0.28
2509091,0.25,1.69,4.13,0.95,0.28,-0.22
2509101,0.72,1.81,2.69,0.78,0.17,-0.16
2509111,1.71,1.92,1.5,0.56,0.1,-0.11
2509121,3.01,1.95,0.72,0.32,0.01,-0.11
2509131,4.37,1.81,0.28,0.05,-0.11,-0.18
2509141,5.28,1.57,0.56,-0.23,-0.23,-0.3
2509151,5.62,1.66,1.61,-0.46,-0.33,-0.46
2509161,5.44,1.97,2.77,-0.59,-0.35,-0.62
2509171,4.81,1.92,3.1,-0.68,-0.32,-0.77
2509181,3.86,1.24,3.22,-0.84,-0.31,-0.91
2509191,2.3,0.55,4.47,-1.09,-0.32,-1.05
2509201,0.06,0.13,7.18,-1.32,-0.31,-1.17
2509211,-2.5,-0.06,10.73,-1.44,-0.25,-1.23
2509221,-5.43,0.11,14.18,-1.37,-0.15,-1.22
2509231,-8.59,0.56,16.87,-1.12,-0.09,-1.07
2509241,-11.36,0.83,17.81,-0.76,-0.06,-0.77
2509251,-12.9,0.63,17.21,-0.41,0.02,-0.34
2509261,-13.35,0.58,16.18,-0.16,0.11,0.15
2509271,-12.3,0.5,15.25,0.04,0.22,0.63
2509281,-10.23,0.67,14.19,0.22,0.3,1.01
2509291,-7.85,0.86,12.7,0.35,0.32,1.28
2509301,-5.82,0.95,10.88,0.43,0.24,1.47
2509311,-4.26,0.91,9.13,0.41,0.15,1.62
2509321,-2.3,0.77,8.25,0.32,0.11,1.78
2509331,0.13,0.8,8.53,0.23,0.09,1.89
2509341,3.14,0.74,9.48,0.21,0.07,1.94
2509351,6.41,0.54,10.18,0.26,0.07,1.86
2509361,9.32,0.52,10.38,0.34,0.03,1.64
2509371,10.61,0.18,10.26,0.4,0.43,1.24
2509381,11.13,0.76,9.11,0.44,0.37,1.03
2509391,13.96,0.42,9.43,0.42,0.22,0.7
2509401,14.9,0.29,8.93,0.44,-0.03,0.15
2509411,12.44,0.26,7.95,0.41,-0.14,-0.35
2509421,9.37,0.45,7.54,0.34,-0.11,-0.66
2509431,7.05,0.56,7.41,0.3,-0.01,-0.81
2509441,5.96,0.41,7.02,0.24,0.07,-0.91
2509451,5.43,0.34,6.76,0.16,0.1,-1.01
2509461,4.7,0.43,6.75,0.06,0.09,-1.16
2509471,3.24,0.6,7.06,-0.05,0.07,-1.31
2509481,1.17,0.73,7.54,-0.15,0.03,-1.44
2509491,-1.28,0.69,8.25,-0.23,0.03,-1.5
2509501,-3.98,0.85,9.16,-0.3,0.02,-1.47
2509511,-6.78,1.1,10.07,-0.31,0.03,-1.33
2509521,-8.97,1.27,10.9,-0.28,0.09,-1.06
2509531,-9.87,1.29,11.64,-0.19,0.15,-0.72
2509541,-10.15,1.47,12.09,-0.06,0.18,-0.37
2509551,-9.61,1.43,11.93,0.1,0.14,-0.04
2509561,-8.72,1.24,11.12,0.23,0.12,0.23
2509571,-7.9,1.08,9.96,0.31,0.12,0.44
2509581,-7.35,0.87,8.51,0.34,0.14,0.62
2509591,-6.94,0.65,7.19,0.29,0.12,0.81
2509601,-6.27,0.47,6.37,0.2,0.07,1.03
2509611,-5.12,0.38,6.11,0.1,0.02,1.23
2509621,-3.08,0.25,6.17,0.01,-0.05,1.42
2509631,-0.4,0.26,6.46,-0.06,-0.09,1.56
2509641,2.76,0.22,6.73,-0.1,-0.04,1.58
2509651,5.68,0.18,6.82,-0.13,0.03,1.46
2509661,7.93,0.12,6.88,-0.18,0.1,1.22
2509671,9.08,0.1,6.86,-0.26,0.13,0.9
2509681,9.13,0.25,7.23,-0.35,0.13,0.58
2509691,8.64,0.54,7.94,-0.41,0.13,0.3
2509701,8.1,0.61,8.36,-0.42,0.14,0.07
2509711,7.18,1.02,9.14,-0.41,0.18,-0.14
2509721,7.07,0.9,9.52,-0.39,0.14,-0.32
2509731,6.29,1.14,10.03,-0.36,0.12,-0.52
2509741,4.98,1.45,10.39,-0.33,0.09,-0.69
2509751,3.86,1.42,10.68,-0.31,0.13,-0.84
2509761,2.28,1.31,11.0,-0.32,0.16,-1.0
2509771,0.31,1.06,11.82,-0.36,0.15,-1.1
2509781,-1.82,0.85,13.21,-0.36,0.12,-1.14
2509791,-4.15,0.82,14.82,-0.28,0.08,-1.1
2509801,-6.44,0.92,16.12,-0.08,0.08,-0.93
2509811,-7.88,1.0,16.62,0.22,0.12,-0.66
2509821,-8.25,0.98,15.95,0.54,0.19,-0.33
2509831,-7.54,0.89,14.18,0.81,0.25,-0.02
2509841,-6.16,0.73,11.76,0.98,0.28,0.22
2509851,-4.67,0.54,9.38,1.01,0.27,0.36
2509861,-3.7,0.54,7.53,0.94,0.22,0.43
2509871,-3.32,0.66,6.31,0.83,0.15,0.48
2509881,-3.21,0.73,5.39,0.7,0.1,0.55
2509891,-3.01,0.78,4.64,0.58,0.07,0.65
2509901,-2.39,0.74,3.99,0.44,0.05,0.76
2509911,-1.41,0.69,3.53,0.29,0.03,0.86
2509921,-0.2,0.64,3.23,0.13,0.0,0.93
2509931,1.06,0.46,3.19,-0.04,-0.03,0.96
2509941,2.51,0.42,3.7,-0.21,-0.06,0.94
2509951,4.02,0.51,4.54,-0.33,-0.1,0.85
2509961,5.19,0.49,5.15,-0.41,-0.13,0.7
2509971,5.91,0.48,5.45,-0.49,-0.17,0.53
2509981,6.36,0.4,5.98,-0.58,-0.21,0.34
2509991,6.46,0.54,6.97,-0.68,-0.25,0.15
2510001,6.48,0.75,8.23,-0.74,-0.28,-0.03
2510011,6.49,0.82,9.58,-0.76,-0.23,-0.22
2510021,6.26,0.8,10.92,-0.76,-0.16,-0.42
2510031,5.38,0.84,12.37,-0.74,-0.14,-0.64
2510041,4.05,0.58,13.83,-0.68,-0.15,-0.83
2510051,2.03,0.57,15.27,-0.58,-0.17,-0.97
2510061,0.3,0.8,16.7,-0.4,-0.12,-1.02
2510071,-1.16,1.14,17.59,-0.14,-0.05,-1.01
2510081,-2.33,1.19,17.41,0.16,0.06,-0.96
2510091,-3.36,1.2,16.41,0.44,0.15,-0.87
2510101,-4.2,1.2,14.96,0.65,0.2,-0.76
2510111,-4.95,1.22,13.44,0.79,0.23,-0.64
2510121,-5.71,1.4,12.13,0.87,0.25,-0.49
2510131,-6.14,1.52,10.88,0.93,0.26,-0.33
2510141,-6.33,1.49,9.47,0.96,0.24,-0.15
2510151,-6.38,1.35,7.96,0.94,0.21,0.03
2510161,-6.2,1.23,6.48,0.89,0.17,0.22
2510171,-5.96,1.02,5.08,0.8,0.14,0.4
2510181,-5.57,0.92,3.83,0.66,0.09,0.59
2510191,-4.73,0.8,2.94,0.47,0.05,0.78
2510201,-3.46,0.65,2.53,0.27,0.02,0.95
2510211,-1.72,0.34,2.36,0.06,-0.01,1.06
2510221,0.04,0.11,2.71,-0.15,-0.05,1.11
2510231,1.74,-0.05,3.5,-0.33,-0.07,1.11
2510241,3.37,-0.1,4.54,-0.47,-0.08,1.05
2510251,4.79,-0.14,5.48,-0.55,-0.09,0.95
2510261,6.11,-0.2,6.2,-0.61,-0.12,0.83
2510271,7.64,-0.31,6.97,-0.66,-0.15,0.65
2510281,8.91,-0.25,7.95,-0.7,-0.14,0.4
2510291,9.35,-0.01,8.92,-0.72,-0.1,0.09
2510301,8.94,0.39,9.87,-0.71,-0.09,-0.24
2510311,7.8,0.89,10.78,-0.68,-0.1,-0.52
2510321,6.52,1.36,11.61,-0.62,-0.12,-0.74
2510331,5.15,1.69,12.42,-0.55,-0.1,-0.92
2510341,3.64,1.75,13.29,-0.48,-0.08,-1.08
2510351,1.88,1.73,14.37,-0.4,-0.04,-1.2
2510361,0.27,1.46,15.66,-0.29,-0.04,-1.28
2510371,-1.92,1.55,17.0,-0.13,-0.01,-1.32
2510381,-4.06,1.72,17.73,0.13,0.06,-1.27
2510391,-6.06,1.78,17.61,0.44,0.15,-1.12
2510401,-7.7,1.72,16.3,0.76,0.26,-0.91
2510411,-8.61,1.58,14.23,0.99,0.34,-0.62
2510421,-8.72,1.4,12.13,1.12,0.37,-0.36
2510431,-8.36,1.14,9.97,1.16,0.38,-0.09
2510441,-7.67,0.89,7.97,1.14,0.36,0.14
2510451,-7.05,0.64,6.11,1.07,0.34,0.33
2510461,-6.65,0.46,4.46,0.95,0.29,0.51
2510471,-6.08,0.28,3.02,0.78,0.22,0.7
2510481,-5.2,0.13,1.92,0.57,0.13,0.9
2510491,-3.86,-0.12,1.29,0.33,0.03,1.1
2510501,-1.91,-0.55,0.95,0.06,-0.05,1.25
2510511,0.43,-0.83,1.39,-0.22,-0.13,1.34
2510521,2.95,-1.08,2.68,-0.46,-0.18,1.34
2510531,5.3,-1.13,4.36,-0.63,-0.23,1.24
2510541,7.32,-1.13,5.8,-0.71,-0.24,1.06
2510551,8.83,-1.19,6.91,-0.75,-0.22,0.81
2510561,9.73,-0.89,7.91,-0.76,-0.2,0.52
2510571,9.83,-0.44,8.56,-0.75,-0.16,0.2
2510581,9.38,0.18,9.14,-0.74,-0.14,-0.1
2510591,8.67,0.92,9.87,-0.72,-0.12,-0.37
2510601,7.8,1.43,10.46,-0.69,-0.1,-0.63
2510611,6.8,1.94,11.43,-0.66,-0.1,-0.87
2510621,5.21,2.19,12.16,-0.59,-0.09,-1.11
2510631,2.63,2.06,12.42,-0.54,-0.06,-1.31
2510641,0.06,1.5,13.22,-0.53,-0.04,-1.42
2510651,-2.7,1.11,14.84,-0.51,-0.06,-1.46
2510661,-5.57,1.12,16.89,-0.37,-0.09,-1.39
2510671,-7.95,1.41,18.45,-0.06,-0.07,-1.17
2510681,-9.42,1.43,18.19,0.36,0.06,-0.87
2510691,-9.87,1.32,16.49,0.73,0.17,-0.51
2510701,-9.41,1.2,13.8,0.99,0.29,-0.17
2510711,-8.27,1.02,11.0,1.12,0.36,0.13
2510721,-7.01,0.87,8.39,1.12,0.37,0.34
2510731,-6.04,0.86,6.3,1.03,0.31,0.49
2510741,-5.54,0.65,4.42,0.87,0.23,0.61
2510751,-5.12,0.45,3.18,0.65,0.14,0.76
2510761,-4.14,0.34,2.89,0.41,0.07,0.94
2510771,-2.49,0.13,3.17,0.2,0.01,1.09
2510781,-0.79,-0.11,3.58,0.03,-0.06,1.18
2510791,1.12,-0.43,4.13,-0.1,-0.12,1.24
2510801,3.16,-0.69,4.73,-0.23,-0.16,1.22
2510811,5.15,-0.88,5.46,-0.35,-0.2,1.13
2510821,6.96,-1.15,6.32,-0.46,-0.23,0.97
2510831,8.45,-1.09,7.52,-0.54,-0.25,0.75
2510841,9.57,-0.85,8.66,-0.56,-0.22,0.47
2510851,10.01,-0.41,9.45,-0.54,-0.17,0.16
2510861,9.71,0.17,10.04,-0.49,-0.13,-0.16
2510871,8.71,0.8,10.2,-0.43,-0.1,-0.45
2510881,7.67,1.48,10.25,-0.4,-0.08,-0.68
2510891,6.67,1.9,10.38,-0.38,-0.08,-0.9
2510901,5.4,2.17,10.82,-0.39,-0.1,-1.11
2510911,3.42,2.37,11.28,-0.39,-0.09,-1.3
2510921,1.24,2.11,12.05,-0.4,-0.07,-1.43
2510931,-0.99,1.55,13.64,-0.39,-0.02,-1.5
2510941,-3.69,1.55,15.81,-0.29,-0.01,-1.51
2510951,-6.23,1.81,17.6,-0.03,0.04,-1.4
2510961,-8.3,1.81,17.84,0.35,0.14,-1.2
2510971,-9.87,1.75,16.55,0.73,0.26,-0.89
2510981,-10.2,1.59,14.18,1.03,0.38,-0.54
2510991,-9.6,1.35,11.29,1.19,0.49,-0.21
2511001,-8.26,1.12,8.88,1.22,0.52,0.06
2511011,-7.26,0.7,6.42,1.17,0.53,0.22
2511021,-7.01,0.44,4.41,1.01,0.46,0.36
2511031,-6.93,0.23,2.87,0.81,0.36,0.51
2511041,-6.76,-0.11,1.98,0.57,0.18,0.71
2511051,-5.93,-0.35,1.75,0.32,-0.03,0.95
2511061,-4.27,-0.63,2.23,0.08,-0.24,1.17
2511071,-2.2,-0.92,2.85,-0.11,-0.44,1.34
2511081,0.2,-1.3,3.63,-0.27,-0.54,1.44
2511091,2.83,-1.55,4.8,-0.42,-0.53,1.46
2511101,5.34,-1.76,6.11,-0.52,-0.44,1.39
2511111,7.53,-1.82,7.43,-0.57,-0.33,1.24
2511121,9.2,-1.64,8.38,-0.57,-0.22,1.01
2511131,10.36,-1.52,8.6,-0.56,-0.13,0.74
2511141,11.17,-1.09,8.74,-0.57,-0.07,0.44
2511151,11.74,-0.63,9.24,-0.58,-0.05,0.1
2511161,11.51,-0.1,9.71,-0.6,-0.06,-0.27
2511171,10.75,0.47,10.53,-0.6,-0.12,-0.63
2511181,9.27,0.92,11.07,-0.59,-0.17,-0.96
2511191,7.2,1.24,11.72,-0.58,-0.16,-1.24
2511201,4.95,1.66,12.88,-0.54,-0.14,-1.43
2511211,2.9,1.94,13.92,-0.44,-0.12,-1.55
2511221,1.07,1.84,14.25,-0.32,-0.05,-1.61
2511231,-0.81,1.36,14.55,-0.2,0.02,-1.66
2511241,-3.11,1.33,15.32,-0.09,0.05,-1.69
2511251,-5.59,1.57,16.18,0.11,0.01,-1.61
2511261,-7.89,1.94,16.35,0.37,0.02,-1.41
2511271,-9.28,2.11,15.32,0.67,0.12,-1.12
2511281,-9.67,2.17,13.58,0.91,0.25,-0.79
2511291,-9.17,2.1,11.41,1.06,0.35,-0.47
2511301,-8.15,2.12,9.53,1.12,0.38,-0.21
2511311,-7.33,1.88,7.63,1.12,0.4,-0.03
2511321,-6.9,1.57,6.24,1.03,0.38,0.13
2511331,-6.6,1.23,5.19,0.93,0.35,0.27
2511341,-6.52,0.84,4.08,0.81,0.3,0.43
2511351,-6.57,0.41,3.03,0.65,0.24,0.61
2511361,-6.21,-0.13,2.21,0.45,0.2,0.81
2511371,-5.35,-0.43,1.91,0.22,0.14,1.03
2511381,-3.98,-0.82,1.96,-0.01,0.04,1.23
2511391,-2.15,-1.22,2.3,-0.25,-0.06,1.39
2511401,0.03,-1.47,3.37,-0.48,-0.15,1.51
2511411,2.76,-1.67,4.89,-0.66,-0.24,1.56
2511421,5.49,-1.85,6.43,-0.76,-0.31,1.49
2511431,7.59,-1.96,7.68,-0.81,-0.3,1.32
2511441,9.24,-1.87,8.93,-0.82,-0.28,1.08
2511451,10.3,-1.62,9.81,-0.8,-0.25,0.79
2511461,10.72,-1.13,10.41,-0.76,-0.23,0.48
2511471,10.74,-0.39,11.0,-0.71,-0.24,0.16
2511481,10.29,0.25,11.4,-0.65,-0.21,-0.16
2511491,9.31,0.88,11.73,-0.6,-0.21,-0.46
2511501,8.12,1.35,11.93,-0.55,-0.21,-0.73
2511511,6.41,1.83,12.42,-0.52,-0.25,-0.95
2511521,4.63,1.99,12.74,-0.45,-0.24,-1.11
2511531,2.92,2.25,13.27,-0.39,-0.23,-1.21
2511541,1.59,2.12,13.57,-0.29,-0.17,-1.29
2511551,-0.07,1.71,13.93,-0.22,-0.07,-1.38
2511561,-2.34,1.63,14.99,-0.14,-0.0,-1.43
2511571,-4.69,1.78,16.39,0.03,0.06,-1.39
2511581,-6.85,1.89,17.05,0.31,0.07,-1.26
2511591,-8.78,2.08,16.45,0.65,0.13,-1.01
2511601,-9.59,1.96,14.78,0.96,0.28,-0.7
2511611,-9.55,1.9,12.42,1.17,0.42,-0.38
2511621,-8.92,1.71,9.96,1.28,0.51,-0.09
2511631,-8.06,1.39,7.6,1.26,0.54,0.15
2511641,-7.13,1.05,6.09,1.16,0.51,0.34
2511651,-6.62,0.48,5.06,1.04,0.49,0.49
2511661,-6.63,0.05,4.09,0.9,0.44,0.64
2511671,-6.64,-0.16,3.3,0.74,0.34,0.85
2511681,-5.77,-0.75,2.59,0.56,0.24,1.1
2511691,-4.44,-1.15,2.17,0.33,0.11,1.35
2511701,-2.12,-1.53,2.42,0.09,-0.02,1.57
2511711,0.89,-1.72,3.4,-0.13,-0.13,1.7
2511721,4.1,-1.98,4.52,-0.29,-0.17,1.69
2511731,6.75,-2.1,5.53,-0.41,-0.19,1.56
2511741,8.77,-2.21,6.33,-0.5,-0.18,1.33
2511751,10.11,-2.01,7.18,-0.58,-0.23,1.04
2511761,10.84,-1.74,7.76,-0.63,-0.29,0.73
2511771,11.08,-1.25,8.43,-0.67,-0.34,0.43
2511781,11.1,-0.56,9.18,-0.66,-0.33,0.12
2511791,10.5,-0.08,9.55,-0.64,-0.21,-0.21
2511801,10.08,0.61,9.69,-0.64,-0.3,-0.46
2511811,9.62,1.28,10.24,-0.62,-0.33,-0.78
2511821,8.0,1.88,10.52,-0.61,-0.33,-1.1
2511831,5.87,2.35,11.16,-0.6,-0.26,-1.36
2511841,3.43,2.9,11.96,-0.56,-0.18,-1.57
2511851,0.93,2.86,12.3,-0.48,-0.12,-1.7
2511861,-1.81,2.33,12.73,-0.45,-0.09,-1.77
2511871,-4.79,1.58,13.8,-0.42,-0.07,-1.76
2511881,-7.74,1.44,15.98,-0.32,-0.1,-1.61
2511891,-9.95,1.67,17.85,-0.03,-0.06,-1.35
2511901,-11.12,1.82,18.2,0.39,0.08,-0.99
2511911,-11.36,1.77,16.53,0.82,0.25,-0.61
2511921,-10.6,1.42,13.53,1.11,0.4,-0.24
2511931,-9.16,1.21,10.52,1.23,0.42,0.07
2511941,-7.68,0.97,7.87,1.2,0.32,0.29
2511951,-6.52,0.72,6.06,1.07,0.12,0.45
2511961,-5.88,0.46,4.63,0.9,-0.04,0.59
2511971,-5.4,0.25,3.86,0.68,-0.13,0.76
2511981,-4.58,-0.03,3.77,0.49,-0.12,0.95
2511991,-3.45,-0.29,3.86,0.32,-0.07,1.14
2512001,-1.94,-0.53,4.02,0.18,-0.04,1.32
2512011,-0.15,-0.81,4.21,0.04,-0.05,1.46
2512021,2.08,-1.16,4.54,-0.1,-0.08,1.54
2512031,4.32,-1.38,5.13,-0.22,-0.17,1.52
2512041,6.65,-1.7,5.79,-0.35,-0.28,1.39
2512051,8.23,-1.71,6.58,-0.46,-0.36,1.16
2512061,9.18,-1.62,7.3,-0.53,-0.37,0.89
2512071,9.46,-1.49,7.87,-0.59,-0.34,0.61
2512081,9.26,-1.13,8.6,-0.63,-0.31,0.35
2512091,9.07,-0.45,9.6,-0.63,-0.3,0.11
2512101,8.83,0.25,10.15,-0.59,-0.28,-0.12
2512111,8.59,0.91,10.52,-0.54,-0.27,-0.37
2512121,8.01,1.37,10.71,-0.5,-0.23,-0.63
2512131,6.63,1.75,10.94,-0.48,-0.2,-0.89
2512141,4.75,2.22,11.38,-0.47,-0.16,-1.1
2512151,2.93,2.39,11.88,-0.44,-0.13,-1.23
2512161,1.38,2.43,12.55,-0.4,-0.08,-1.33
2512171,-0.42,2.06,13.34,-0.35,-0.03,-1.41
2512181,-2.47,1.42,14.82,-0.27,0.05,-1.44
2512191,-4.87,1.52,16.86,-0.09,0.07,-1.39
2512201,-6.95,1.61,18.18,0.24,0.15,-1.25
2512211,-8.87,1.75,17.86,0.66,0.26,-0.99
2512221,-9.89,1.67,15.9,1.04,0.46,-0.65
2512231,-9.51,1.44,13.16,1.29,0.64,-0.29
2512241,-8.33,1.26,10.35,1.41,0.75,0.0
2512251,-7.34,1.03,7.48,1.42,0.77,0.2
2512261,-7.08,0.65,4.84,1.3,0.74,0.37
2512271,-7.16,0.35,2.82,1.08,0.65,0.54
2512281,-7.23,0.17,1.63,0.81,0.5,0.77
2512291,-6.53,-0.12,1.19,0.51,0.31,1.05
2512301,-4.76,-0.57,1.55,0.23,0.15,1.32
2512311,-2.7,-0.75,2.49,-0.02,0.01,1.55
2512321,0.07,-1.01,3.54,-0.21,-0.06,1.7
2512331,3.16,-1.3,4.76,-0.36,-0.08,1.75
2512341,6.03,-1.63,5.88,-0.47,-0.07,1.66
2512351,8.03,-1.67,6.81,-0.56,-0.09,1.46
2512361,9.36,-1.56,7.55,-0.61,-0.13,1.2
2512371,10.08,-1.34,8.0,-0.67,-0.17,0.92
2512381,10.63,-0.86,8.73,-0.71,-0.23,0.64
2512391,10.87,-0.56,9.33,-0.72,-0.22,0.34
2512401,10.24,-0.01,10.12,-0.71,-0.12,0.02
2512411,10.49,0.5,10.93,-0.69,-0.23,-0.24
2512421,10.07,1.2,11.79,-0.6,-0.26,-0.58
2512431,8.29,1.66,11.72,-0.51,-0.22,-0.9
2512441,6.07,2.02,11.76,-0.46,-0.15,-1.14
2512451,4.17,2.28,12.16,-0.4,-0.06,-1.31
2512461,2.31,2.25,12.68,-0.34,0.0,-1.45
2512471,0.21,1.92,13.3,-0.26,0.02,-1.57
2512481,-2.47,1.59,14.12,-0.17,0.02,-1.64
2512491,-5.6,1.53,15.17,-0.02,0.04,-1.59
2512501,-8.54,1.68,15.82,0.22,0.08,-1.4
2512511,-10.7,1.67,15.52,0.5,0.19,-1.07
2512521,-11.51,1.63,14.34,0.77,0.3,-0.65
2512531,-10.93,1.58,12.61,0.98,0.42,-0.23
2512541,-9.53,1.43,10.44,1.1,0.53,0.11
2512551,-7.97,1.35,8.21,1.14,0.57,0.37
2512561,-6.74,1.14,5.92,1.08,0.56,0.55
2512571,-6.1,0.93,3.96,0.93,0.5,0.7
2512581,-5.6,0.69,2.71,0.7,0.41,0.86
2512591,-4.83,0.39,2.04,0.45,0.32,1.04
2512601,-3.73,0.11,2.17,0.18,0.21,1.22
2512611,-2.16,-0.17,3.03,-0.04,0.11,1.39
2512621,-0.11,-0.52,4.04,-0.19,0.04,1.51
2512631,2.06,-0.74,5.03,-0.31,-0.02,1.56
2512641,4.53,-1.22,5.79,-0.39,-0.05,1.52
2512651,6.58,-1.64,6.57,-0.47,-0.08,1.37
2512661,8.07,-1.86,7.33,-0.54,-0.12,1.16
2512671,9.23,-1.75,8.19,-0.59,-0.15,0.91
2512681,10.02,-1.59,8.97,-0.6,-0.15,0.62
2512691,10.33,-1.25,9.4,-0.58,-0.1,0.31
2512701,10.36,-0.8,9.56,-0.57,-0.08,-0.01
2512711,9.97,-0.34,9.54,-0.56,-0.08,-0.34
2512721,8.97,-0.16,9.55,-0.58,-0.11,-0.65
2512731,7.28,0.2,10.18,-0.61,-0.12,-0.91
2512741,5.54,0.63,11.24,-0.6,-0.11,-1.1
2512751,3.91,1.05,11.99,-0.54,-0.12,-1.24
2512761,2.59,1.4,12.54,-0.45,-0.1,-1.35
2512771,1.18,1.54,12.73,-0.38,-0.07,-1.45
2512781,-0.51,1.53,13.1,-0.34,-0.04,-1.53
2512791,-2.62,1.47,14.1,-0.29,-0.02,-1.57
2512801,-5.0,1.61,15.35,-0.16,-0.02,-1.51
2512811,-7.19,1.96,16.54,0.06,-0.01,-1.35
2512821,-8.67,2.12,16.66,0.39,0.08,-1.09
2512831,-9.56,2.19,15.39,0.72,0.15,-0.78
2512841,-9.62,2.19,13.45,0.94,0.2,-0.46
2512851,-8.8,2.16,10.98,1.06,0.24,-0.12
2512861,-7.28,2.01,8.94,1.06,0.27,0.15
2512871,-5.66,1.76,7.58,0.99,0.24,0.32
2512881,-4.8,1.45,6.71,0.88,0.13,0.4
2512891,-4.87,1.07,6.0,0.77,0.01,0.48
2512901,-5.35,0.59,5.28,0.64,-0.1,0.61
2512911,-5.53,0.12,4.6,0.51,-0.18,0.81
2512921,-4.87,-0.39,4.07,0.34,-0.22,1.04
2512931,-3.3,-0.78,3.99,0.16,-0.25,1.26
2512941,-1.13,-1.02,4.4,-0.02,-0.28,1.41
